"NúmeroCaso","Ano","Data","Hora_UTC","Período","lat_d","lon_d","Estado_Costeiro","Resumo","iso_alpha","iso_num","Navio","Tipo_Navio","Bandeira","Estado do Navio","Distância_Costa(MN)","ÁREA_NAVEGAÇÃO","Classificação_Ataque","N_Criminosos","Armamento","Hijack","Sequestro","N_Sequestrados","Rapto","N_Raptados","Feridos","N_Feridos","Mortos","N_Mortos","MedidasProteção","Alarme","Ajuda_Autoridades","Equipa_Segurança","CIDADELA","Manobra_Evasiva","ValoresRoubados_Navio","Carga_Roubada","OBS","","","","","","","","","","",""
"27","2015","1/14/2015","21:30","Noturno ","3.4","1.35","Gana","Eight armed pirates boarded the drifting ship and opened fire to intimidate the crew. All crew members were held by the pirates who also destroyed the communication equipment, manhandled some crew members and stole crew and ship’s property, before leaving the ship on 15 Jan 2015, at 0215 UTC","GHA","288","OCEAN SPLENDOR","Bulk Carrier","Panamá","Navegar","157","Águas Internacionais","ROUBO","8","Machine Gun","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","","","","","","",""
"28","2017","8/4/2017","21:55","Noturno","4.9058333333333","-1.6615","Gana","Deck watch keepers onboard the anchored tanker
spotted a robber near the starboard side poop
deck and informed the OOW who raised the alarm.
Upon hearing the alarm and seeing the crew
alertness, the robber jumped overboard and fled
with his accomplice waiting in a boat. On carrying
out a thorough search, it was reported that ship’s
property had been stolen.","GHA","288","NORGAS SHASTA ","LPG Tanker","Singapura","Fundeado","3","Área Portuária","ROUBO","2","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","","","","","","","","","","","",""
"29","2018","2/2/2018","1:45","Noturno","4.9066666666667","1.7183333333333","Gana","While at anchor, two robbers boarded the ship from a boat with three other robbers on board. The duty officer raised the alarm and reported incident to the local navy. The robbers escaped back to their boat. Upon investigation, the crew discovered that five heavy duty batteries had been stolen.","GHA","288","NAME WITHHELD","Tug","Singapura","Fundeado","82","Águas Internacionais","ROUBO","5","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","","","","","","","","","","","",""
"30","2018","3/26/2018","17:20","Diurno","5.3333333333333","0.85666666666667","Gana","Armed pirates attacked and hijacked the fishing vessel underway. The Owners of the fishing vessel reported the incident to the IMB Piracy Reporting Centre (PRC) who immediately contacted and liaised with the Ghana Navy Ops Centre.
As the fishing vessel moved from Ghanaian waters into Togo and Benin waters, the PRC continually updated the respective naval authorities.
Naval boats were deployed by the respective navies within their waters to look for the fishing vessel. On 28 March 2018, the owners confirmed that the fishing vessel had been released and was sailing to a safe port. All navies were informed accordingly.","GHA","288","MARINE 711","Fishing Vessel","Gana","Navegar","27","Águas Internacionais","HIJACK","UNK","UNK","1","0","0","1","3","0","0","0","0","1","0","1","0","0","0","0","0","","","","","","","","","","","",""
"31","2018","4/29/2018","4:00","Noturno","4.9","-1.6833333333333","Gana","The crew on board an anchored ship noticed a robber on the poop deck and raised the alarm. Seeing the alerted crew, the robber escaped without stealing anything.","GHA","288","NORD COLORADO","Bulk Carrier","Singapura","Fundeado","3","Área Portuária","NCONSEGUIDO","1","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","","","","","","","","","","",""
"32","2018","5/3/2018","0:30","Noturno","4.9","-1.7","Gana","Two robbers boarded a supply ship. The duty
watchman noticed the robbers and raised the
alarm, resulting in the robbers escaping. The crew
noticed that the padlock on the paint locker was
broken but nothing was stolen. Port Control
informed.","GHA","288","NAME WITHHELD","Supply Ship","Singapura","Fundeado","3.5","Área Portuária","NCONSEGUIDO","2","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","","","","","","","","","","",""
"33","2018","6/13/2018","2:45","Noturno","4.8933333333333","-1.705","Gana","Watchmen on board a supply vessel noticed a
small boat approaching the vessel. As the
watchmen made their way aft, the robbers
boarded the vessel. Alarm raised. Seeing alerted
crew the robbers escaped.","GHA","288","NAME WITHHELD","Supply Ship","Singapura","Fundeado","2","Área Portuária","NCONSEGUIDO","UNK","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","","","","","","","","","","",""
"34","2018","7/22/2018","13:50","Diurno","1.5016666666667","1.2616666666667","Gana","Duty officer on board the tug underway, noticed a
fishing boat lowering two skiffs into the water. As
the skiffs closed in to the tug, the Master raised
the alarm, increased speed and took evasive
manoeuvres. Due to the hardening measure taken
by the tug, the skiffs aborted the attempted attack
and returned to the fishing boat.","GHA","288","TOSCANA","Tug","Itália","Navegar","257","Águas Internacionais","NCONSEGUIDO","UNK","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","","","","","","","","","","","",""
"35","2018","9/7/2018","3:00","Noturno","4.9166666666667","-1.7166666666667","Gana","While at anchor, a robber armed with knife
boarded the ship and stole a high-pressure washer
before fleeing back onto his boat. He was spotted
by two crew who tried to stop him. The robber
brandished a knife as he escaped in a boat. Port
control informed via VHF. A security boat
responded and caught the robber.","GHA","288","PACIFIC VALHALLA","Tug","Singapura","Fundeado","1","Área Portuária","ROUBO","1","Knives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","","","","","","",""
"36","2018","9/30/2018","4:00","Noturno","4.9016666666667","-1.6861666666667","Gana","A merchant vessel was boarded by two people via
the anchor chain. The crew raised the alarm and
the two intruders left the vessel. Nothing was
stolen, crew and vessel are safe.","GHA","288","JOHN ERNEST AIDOO","Tug","Gana","Fundeado","3","Área Portuária","NCONSEGUIDO","2","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","","","","","","","","","","",""
"37","2018","10/9/2018","3:15","Noturno","4.9046666666667","-1.6595","Gana","Duty AB on routine rounds onboard an anchored
ship noticed a robber on the deck. He immediately
informed 2/O, who informed the Master
accordingly. Alarm raised, public announcement
made, and crew mustered. Hearing the alarm and
seeing the crew alertness, the robber escaped
empty handed. A search was made and found the
anchor chain grating cover was removed and
forecastle padlock was broken into. Port control
informed.","GHA","288","NAME WITHHELD","Bulk Carrier","Suiça","Fundeado","3","Área Portuária","NCONSEGUIDO","1","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","","","","","","","","","","",""
"38","2019","2/23/2019","4:00","Noturno","4.91","-1.67","Gana","Unnoticed, robbers boarded an anchored ship.
They stole ship’s stores and escaped. Incident
reported to local Authorities.","GHA","288","ANNA ","General Cargo","Antigua&Barbuda","Fundeado","2.5","Mar Territorial","ROUBO","UNK","UNK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","",""
"39","2019","2/27/2019","5:00","Noturno","4.94","-1.5716666666667","Gana","Unnoticed, robbers boarded an anchored tanker.
They stole ship’s stores and escaped. Incident
reported to local Authorities.","GHA","288","MAERSK JAMNAGAR","Oil Tanker","Singapura","Fundeado","5.5","Mar Territorial","ROUBO","UNK","UNK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","",""
"40","2019","3/29/2019","2:30","Noturno","4.881","-1.6903333333333","Gana","OOW onboard an anchored tanker noticed the
paint room door opened and spotted robbers on
the forecastle. He immediately directed the search
light towards the robbers and sounded the ship’s
horn. Seeing the alerted crew, the robbers
escaped with stolen ship’s stores. Takoradi Port
Control informed and the Takoradi Marine Police
boarded the tanker for investigation.","GHA","288","ANUKET PEARL","Product Tanker","Malta","Fundeado","3","Área Portuária","ROUBO","UNK","UNK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","",""
"41","2020","3/4/2020","3:45","Noturno","4.9016666666667","-1.695","Gana","Robbers in two wooden boats approached and
boarded an anchored ship, stole ship’s properties
and escaped. Alarm raised and extra lookouts
posted. Incident reported to Port Control and the
Ghana Authorities boarded the ship for
investigation.","GHA","288","UAL LOBITO","General cargo","Países Baixos","Fundeado","2.9","Área Portuária","ROUBO","","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","","","","","","","","","","","",""
"42","2020","6/30/2020","2:35","Noturno","4.8835","-1.6996666666667","Gana","Duty AB onboard an anchored bulk carrier noticed three robbers on the forecastle and immediately informed the OOW who raised the alarm. Seeing the alerted crew the robbers escaped with stolen ship’s properties. Incident reported to Takoradi Port Control.","GHA","288","PORT MACAU","Bulk carrier","IlhasMarshall","Fundeado","0.75","Área Portuária","ROUBO","3","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","","","","","","","","","","","",""
"43","2020","8/18/2020","3:50","Noturno","4.7305","-1.5901666666667","Gana","While at anchor, a few perpetrators in a canoe approached and boarded the drill ship using ropes. Duty AB on routine rounds onboard noticed a movement near the aft deck. The alarm was raised and a check on board the ship was conducted. Seeing the crew alertness, the UNKnown persons jumped overboard and escaped in their canoe. Buckets of paint and boxes of new lashing equipment were stolen.","GHA","288","MAERSK VENTURER","Mobile offshore drilling","Singapura","Fundeado","13","Mar Territorial","ROUBO","UNK","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","","","","","","","","","","","",""
"44","2020","11/13/2020","2:15","Noturno","4.8866666666667","-1.71","Gana","Unnoticed, robbers boarded an anchored ship,
broke into the forecastle store, stole ship’s stores
and escaped. Incident noticed during routine
rounds and reported to the port authorities.","GHA","288","BSL CAPE TOWN","Container","Libéria","Fundeado","1.1","Área Portuária","ROUBO","","UNK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","","","","","","",""
"45","2020","11/27/2020","1:40","Noturno","4.8878333333333","-1.6935","Gana","Duty watchmen onboard an anchored ship noticed
two unauthorised persons on the forecastle deck
and immediately informed the bridge. Alarm
raised and crew mustered. Seeing the alerted
crew, the robbers escaped without stealing
anything. Incident reported to Port control","GHA","288","RESILLENCE","Bulk carrier","Itália","Fundeado","7","Mar Territorial","NCONSEGUIDO","2","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","","","","","","","","","","",""
"46","2020","12/26/2020","1:30","Noturno","4.8918333333333","-1.6978333333333","Gana","Duty OOW onboard an anchored ship noticed one
robber on the forecastle, stealing ship’s stores and
properties. Alarm raised and crew mustered.
Seeing the alerted crew, the robber escaped with
the stolen items in a boat.","GHA","288","BLUE IVY","General cargo","Panamá","Fundeado","2.3","Área Portuária","ROUBO","1","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","","","","","","","","","","","",""
"47","2021","1/30/2021","4:24","Noturno","2.9166666666667","1.9433333333333","Gana","Crew onboard a vessel underway noticed pirates boarding and retreated into the citadel. Upon hearing of the incident, the IMB PRC immediately alerted and liaised with Regional Authorities and the vessel operators. A Ghanaian Navy patrol boat was dispatched but was unable to assist due to technical difficulties. Owners advised the Master to sail towards Nigerian waters to rendezvous with a Nigerian security team, which allowed the crew to emerge from the citadel and sail, under escort, to a safe port. All crew reported safe","GHA","288","3 Rowayton Eagle","Bulk Carrier","IlhasMarshall","Navegar","200","Águas Internacionais","NCONSEGUIDO","-","UNK","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","","","","","","","","","","","",""
